PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,ASPSCD,SPEED,CAPA,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
N29014L10,RLS,2026-09-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
215140L01,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214927L02,RLS,2026-08-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214487L01,RLS,2026-09-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29294L16,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29294L21,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
214886L01,RLS,2026-08-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29424L15,RLS,2026-08-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29424L16,RLS,2026-08-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29424L17,RLS,2026-08-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29424L18,RLS,2026-08-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
213828L01,RLS,2026-08-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214532L01,RLS,2026-08-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214849L01,RLS,2026-09-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29397L07,RLS,2026-09-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29397L08,RLS,2026-09-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29397L10,RLS,2026-09-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29397L11,RLS,2026-09-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29182L01,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213786L03,RLS,2026-09-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",10,- 입고 장소 : 충주공장 물류창고,B120B03
213114L01,RLS,2026-06-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28184L02,RLS,2026-09-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28879L01,RLS,2026-06-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
210538L04,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",22,,B120B03
210538L05,RLS,2026-09-02,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",22,,B120B03
213235L01,RLS,2026-07-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213235L02,RLS,2026-07-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214008L01,RLS,2026-08-05,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213265L02,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
212631L02,RLS,2026-09-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
N28917L03,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N29029L04,RLS,2026-07-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29311L02,RLS,2026-08-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",12,,B120B03
N29311L04,RLS,2026-09-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",12,,B120B03
N29311L05,RLS,2026-08-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",12,,B120B03
N29032L09,RLS,2026-08-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,,B120B03
N29032L10,RLS,2026-08-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,,B120B03
N29032L13,RLS,2026-08-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,,B120B03
N29357L01,RLS,2026-08-05,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
N29123L01,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,,B120B03
N28926L01,RLS,2026-08-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28926L15,RLS,2026-08-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
210341L97,RLS,2026-08-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
207594L01,RLS,2026-08-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
N28955L02,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
213463L02,RLS,2026-08-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",20,,B120B03
213463L13,RLS,2026-08-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",20,,B120B03
N29228L01,RLS,2026-09-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
215087L01,RLS,2026-08-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
215093L01,RLS,2026-08-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
215087L03,CRT,2026-08-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
211383L96,RLS,2026-09-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
211383L96,RLS,2026-09-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
215111L01,RLS,2026-08-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214299L01,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29314L02,RLS,2026-08-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",8,,B120B03
213322L04,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,,B120B03
N29173L05,RLS,2026-09-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29322L02,RLS,2026-09-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29190L03,RLS,2026-09-01,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
N29190L04,RLS,2026-08-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
E15785L01,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,6,,B120B03
212593L01,RLS,2026-08-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214386L01,RLS,2026-08-26,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29339L01,RLS,2026-09-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29156L01,RLS,2026-09-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
E15925L01,RLS,2026-09-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",30,,B120B03
N27800L04,RLS,2026-09-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",25,,B120B03
214394L01,RLS,2026-09-04,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29452L02,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29452L04,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29426L17,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29426L20,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29426L23,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29426L25,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29426L31,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
214092L01,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
215014L01,RLS,2026-09-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213463L05,RLS,2026-08-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",20,,B120B03
213463L06,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",20,,B120B03
213463L10,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G020A,BALANCE WEIGHT,"CONCRETE,10kg",20,,B120B03
N28148L01,RLS,2026-09-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",10,,B120B03
N28148L04,RLS,2026-08-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28148L05,RLS,2026-07-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28953L01,RLS,2026-07-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,,B120B03
209248L07,RLS,2026-07-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",27,,B120B03
N28995L01,RLS,2026-07-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29101L01,RLS,2026-09-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29036L01,RLS,2026-07-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213142L01,RLS,2026-07-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214452L01,RLS,2026-07-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",0,,B120B03
N28917L01,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28917L02,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28917L04,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28917L05,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28917L11,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28917L12,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28917L16,RLS,2026-08-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28998L03,RLS,2026-07-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28998L11,RLS,2026-07-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28952L05,RLS,2026-08-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N29043L06,RLS,2026-07-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",5,,B120B03
N29043L13,RLS,2026-09-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N29043L18,RV1,2026-09-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N29043L19,RV1,2026-09-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N29043L20,RV1,2026-09-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28684L03,RLS,2026-08-25,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28913L01,RLS,2026-08-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28964L06,RLS,2026-09-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
N28964L13,RLS,2026-09-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",7,,B120B03
214678L03,RLS,2026-08-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N29025L02,RLS,2026-08-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",17,,B120B03
N28934L01,RLS,2026-08-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28934L02,RLS,2026-08-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28934L03,RLS,2026-08-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28934L14,RLS,2026-08-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28934L18,RLS,2026-08-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N29193L01,RLS,2026-09-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
