특성코드,값
EL_FTMBC,
EL_DNICD,
EL_DDPR,
EL_CHDET6,
EL_ETMD,
EL_CHDET7,
CO_DAIVISIONTQ,
EL_DHTKC,
EL_ZTEXT_C,
EL_ZTEXT_B,
EL_ZTEXT_E,
EL_ZTEXT_D,
EL_DBMS,
EL_CJAMBC4,
EL_ZERR_M4_2,
EL_CJAMBC5,
EL_ZERR_M4_3,
EL_CJAMBC6,
BDUSE,
EL_CJAMBC7,
EL_ZERR_M4_1,
EL_CJAMBC0,
EL_EFPO4,
EL_CJAMBC1,SILVER(유광)
EL_EFPO5,
EL_CJAMBC2,
EL_EFPO6,
EL_CJAMBC3,
EL_EFPO7,
EL_EFPO0,
EL_EFPO1,
EL_EFPO2,
EL_EFPO3,
EL_ECWSSD,
EL_BSFED,멀티빔 2면 고정형
EL_FHSC,
EL_ATYP,GTLX
EL_DCARIL,Y
EL_CHDET4,
EL_CHDET5,
EL_CHDET2,
EL_CHDET3,
EL_CHDET0,
EL_CHDET1,
EL_ETMM,5.9
EL_DSPD,
EL_CTEXT11,
EL_CTEXT12,
EL_DCWRIL,Y
EL_CTEXT10,
EL_CHPBM7,
EL_CHPBM6,
EL_CHPBM1,
EL_DMCB,
EL_CHPBM0,
EL_AMDLR,
EL_CHPBM5,
EL_CHPBM4,
EL_CHPBM3,
EL_CHPBM2,
EL_DDSS,
EL_EHV,2080
EL_CHLT6,
EL_CHLT5,
EL_EHM,골조
EL_CHLT7,
EL_ZERR3,
EL_EHP,1100
EL_EHO,4500
EL_CHLT0,
EL_CDD,
EL_CHLT2,
EL_EHH,1750
EL_ZERR2,"미품목
"
EL_CHLT1,
EL_ZERR1,
EL_CHLT4,
EL_CHLT3,
EL_ASPSC,국내+상해
EL_EHTRH,16500
EL_DGUSQ,
EL_ECWBUF,U
EL_CHDC4,
EL_CHDC5,
EL_DSRC,No
EL_CHDC6,
EL_CHDC7,
EL_DDTM,
EL_EFHB1,0
EL_EFHB2,0
EL_CHDC0,
EL_CHDC1,SILVER(유광)
EL_CHDC2,
EL_CHDC3,
EL_FCSHVC,
EL_DFSWGD,
EL_ECVER,870
EL_DDROPE,
EL_ZERR_M6_1,
EL_ERBSF,
EL_ZERR_M6_2,
EL_ZERR_M6_3,
EL_EFHB3,0
EL_FCWTFRMC,
EL_EFHB4,0
EL_EFHB5,0
EL_AEVFQ,
EL_EHPLA,
EL_DDVR,
EL_FPITLDC,
EL_ASEZO,
EL_ECWOLD,770
E_CONFIRM,"26.04.10
26.06.04
26.06.12(재설계)"
EL_FDBBT,
EL_ERPD,2.11
EL_ELADT,
EL_ECRL,8K
EL_FDSC1,
EL_FDSC3,
EL_ECRP,
EL_FDSC2,
EL_FDSC5,
EL_FDSC4,
EL_FDSC7,
EL_ECRE,
EL_ANST,
EL_FDSC6,
EL_FDSC8,
EL_DTEXT6,
EL_DTEXT5,
EL_DTEXT8,
EL_DTEXT7,
EL_DTEXT2,
EL_ETEXT11,
EL_DTEXT1,
EL_ETEXT12,
EL_DTEXT4,
EL_CHC,
EL_DTEXT3,
EL_ETEXT10,
EL_ENTCW,
EL_CHDAD0,
EL_EMY,
EL_CHDAD1,
EL_EMX,
EL_ECCH,2500
PARTNOGROUP,수주
REMARKS,
EL_CHDAD6,
EL_CHDAD7,
EL_ECCB,1450
EL_CHDAD4,
EL_ECCA,1250
EL_CHDAD5,
EL_BCBTPL,
EL_CHDAD2,
EL_CHDAD3,
EL_ECCC,180
EL_DHTSC,
EL_ZERR_E5_3,
EL_CJAMBM2,
EL_CJAMBM3,
EL_CJAMBM4,
EL_DANION,
EL_CJAMBM5,
EL_CJAMBM0,
EL_CJAMBM1,LE HAIRLINE
EL_DSEC,
EL_DHFGAD,
EL_CPIPL,
EL_EMF,1
EL_DCEEE,
EL_AFQ,6
EL_DTMDPLA,
EL_AFF,"1,2,3,4,5,6"
EL_ASPLY,
EL_DCCAQ,
EL_FORGNO,
EL_DCCAT,
EL_COBDI,
EL_ACONST,
EL_BFTH,4
EL_DFHCB,Y
EL_DRBSW,
EL_ERBQ,9
ERPTPDATE,20260102140459
EL_DMCBSPC,
EL_ECEE,755
EL_ERBH,2500
EL_FGOVC,
EL_AHZ,60
EL_CHPBBS,120X380
EL_CHBTPL,
EL_DPLATET,1.2
EL_ZERR_E5_2,
EL_ZERR_E5_1,
EL_EPP,905
EL_DHSC,
EL_EHALFT,No
EL_DTMDP,
EL_ERB,A1
EL_ECGP,R/L
EL_FDFC,
EL_FGOVRPC,
EL_CMDL5,
EL_ECWBUFBH,60
EL_CMDL4,
EL_CMDL3,
EL_CMDL2,
EL_CMDL7,
EL_CMDL6,
EL_CHPBFS,
EL_CMDL1,JP200 (광폭+막판)
EL_CMDL0,
EL_ZERR_M2_1,
EL_EITS,0
EL_ALEV,
EL_EITR,0
EL_AEXP,GT_2
EL_ZERR_M2_2,
EL_COB,
EL_ZERR_M2_3,
EL_FSFBC,
EL_ECHH,2100
EL_DHRTS,무상 MIRI 미포함
EL_BMDL,NXP_SUS
EL_ECGS,
MANAGER2,
EL_EMRLCJ,
EL_ECGV,LOG03_200
EL_FSDC,
EL_ERFS,
EL_EMRLCJW,
EL_DSKP,
EL_ESWAW,
EL_EMRLBD,
EL_ESYSPO,CWT후락 / GOV좌측
EL_CPW,
EL_ECJJ,800
EL_ECGSH,HGS121
EL_EJMMH0,
EL_EJMMH1,
EL_DFSG,
EL_EJMMH2,
EL_EJMMH3,
EL_EJMMH4,
EL_ETMINVT,
EL_EJMMH5,
EL_EJMMH6,
EL_EMRLTMP,
EL_EJMMH7,
EL_ALI,220
EL_ETM,GH25SC
EL_BCDC,SILVER(유광)
EL_DAMAN,11
EL_DTB,
MD$CDATE,20260612152753
EL_EOPBP,RIGHT &#160; &#160; &#160;&#160;
EL_BCDAD,
VF$VERSION,11
EL_DMRA,
EL_ECWTP,R
M_CONFIRM,
EL_DSR,
EL_CHLCHM,
VF$OUID,2883286515
EL_FMRPC,
EL_DHLAMP,
EL_DTS,
EL_BOPBSWD,
EL_DAUSE,PS
EL_BCDM,LE HAIRLINE
EL_ECDOP,P3
EL_BCLPS,
EL_DREUSE,Y
EL_DMRCDEP,
EL_BSOPBO,
EL_BSOPBQ,
EL_BABD,No
EL_CHPBRBC,전층4-기준층 비표준/기타층 비표준
EL_DASPD,60
EL_FTMMEC,
EL_EFH05,0
EL_DMTPIT,
EL_EFH06,0
EL_BTEXT10,
EL_EFH07,0
EL_BTEXT11,
EL_EFH08,0
EL_EFH01,0
EL_EFH02,0
EL_EFH03,0
EL_EFH04,0
EL_BTEXT12,
EL_EFH09,0
EL_BTEXT13,
EL_DVS,한국어
EL_DEDS,
EL_DHKLS,
EL_ZERR_E1_3,
EL_ZERR_E1_1,
EL_ZERR_E1_2,
EL_ESGGH,1100
EL_DEDM,
EL_EFH16,0
EL_DTCS,
EL_EFH17,0
EL_EFH18,0
EL_EFH19,0
EL_EFH12,0
EL_EFH13,0
EL_EFH14,0
EL_EFH15,0
EL_BELC,
EL_DCWTB,
EL_AARGRP,
EL_CHCRDC,
EL_AFFT6,
EL_AFFT5,
EL_AFFT4,
EL_AFFT3,
EL_AFFT7,
EL_ESSPRT,볼팅형보강 (층당 2개소)
EL_EFH10,0
EL_EFH11,0
EL_AFFT2,
EL_AFFT1,1~6
EL_AFFT0,
EL_EHJH,475
EL_EFH27,0
EL_EFH28,0
EL_DAOPEN,1SCO
EL_EFH29,0
EL_BMODIO,
EL_FCWTRC,
EL_EFH23,0
EL_EFH24,0
EL_EFH25,0
EL_EFH26,0
EL_ECWADB,
EL_DCCA,
EL_BMODID,
EL_DCBS,
EL_FCLNGC,
EBOM_MANAGER,김학은
MD$STATUS,RLS
EL_EFH20,0
EL_EFH21,0
EL_ECBUFBH,580
EL_EFH22,0
EL_BFSPC,PT_S_7452
EL_EFH38,0
EL_EFH39,0
EL_EFH34,0
EL_DEHL,
EL_EFH35,0
EL_EFH36,0
CHECKDATE_E,
EL_EFH37,0
EL_DMOTEL,
EL_DEDJM,
EL_BVC,
EL_EDCC,0
EL_DEDJT,
EL_BWM11,LE HAIRLINE
EL_DIOS,No
EL_FCBUFC,
EL_EFH30,0
EL_EFH31,0
EL_EFH32,0
EL_EFH33,0
EL_BCIT,
EL_DITEMUSE,
EL_ELADHH,0
EL_AMAN,10
EL_EFHB,0
EL_CPRSW,
EL_BWM10,LE HAIRLINE
EL_BWM01,LE HAIRLINE
EL_A3S,
EL_ZERR_E3_3,
EL_DCBRTQ,
EL_BWM03,LE HAIRLINE
EL_ZERR_E3_1,"전기구조 최초설계 사양 삭제 후 종속사양산출 진행(수주정보 값과 상이)
전기의장 최초설계 사양 삭제 후 종속사양산출 진행(수주정보 값과 상이)
"
EL_BWM02,LE HAIRLINE
EL_ZERR_E3_2,
EL_BWM05,LE HAIRLINE
EL_BWM04,LE HAIRLINE
EL_BWM07,LE HAIRLINE
EL_BWM06,SUSMET_439
EL_BWM09,LE HAIRLINE
EL_BWM08,LE HAIRLINE
EL_CHSM7,
EL_ECSSD,
CHECKDATE_M,
EL_EFH40,0
EL_CHSM0,
EL_FDS6,
EL_FDS5,
EL_CHSM2,
EL_FDS8,
EL_DHVFQ,
EL_CHSM1,AL
EL_FDS7,
EL_CHSM4,
EL_CHSM3,
EL_CHSM6,
ISNEWARRIVALS,
EL_CHSM5,
EL_DINTQ,
EL_DKEY,
EL_FDS2,
EL_ECSQ,1
EL_FDS1,
EL_FDS4,
EL_FDS3,
EL_ECSF,LSG06
EL_E1BRH3,Y
EL_ERPW,3
EL_E1BRH2,Y
EL_E1BRH1,Y
EL_ECSL,1520
EL_DHEGUD,
EL_BWP,
EL_DSV2,
EL_DSV1,
EL_ERPR,2:1
EL_ECSD,160
EL_ACAPA,750
EL_ERHSL,
EL_ERHSD,
EL_ASPSCD,국내+상해
EL_ERSG,
EL_DCPOPT,
EL_CHDM6,
EL_CHDM7,
DESIGNER,"2035898,"
EL_ECBUF,U
EL_ERBH3,175
EL_CHDM0,
EL_BMOPB,S521A
EL_CHDM1,LE HAIRLINE
EL_CHDM2,
EL_CHDM3,
EL_CHDM4,
EL_CHDM5,
EL_DHIPB,
EL_ERHSW,
EL_ERBH2,141
EL_AFFQ,6
EL_ERBH1,141
EL_DCAIRC,
EL_BECC,
EL_BOWH,
EL_ESPBS,
EL_ESPBQ,
EL_AARRT,1C
EL_BKPL,SUSHL_304
EL_BKPC,
EL_ESPBL,
EL_ECWW,220
EL_EPPX,0
EL_ELADRD,124
EL_EPPY,1035
EL_BECM,
EL_FCWTBUFC,
EL_EHBD,
EL_CHPIBS,
EL_EPSRD,175
EL_ECN,22
EL_FCFRMC,
EL_AVOLT,380
EL_DELVNO,0000000
EL_BCCRD,
EL_BCLCD,
EL_CECON,
SAVEUSER,강민욱
EL_DHPBB,
EL_ECW,770
EL_ETHRU,
EL_BEFQ,
EL_DCP,
EL_DLPWR,
EL_EFLOORQ4,0
EL_EFLOORQ5,0
EL_DVSY,
EL_EFLOORQ2,0
EL_EFLOORQ3,0
EL_BLEV,
EL_EFLOORQ6,0
EL_EFLOORQ7,0
EL_DCM,
EL_DRBVPL,
EL_ECWCC,
EL_CHIPBLT,
EL_CHBC5M,
EL_CVCALL1,
MD$DESC,가설계 - 홀수년도(RM STO)
EL_DERPR,1:1
EL_EHDOP,HL1
EL_DELDTY,
EL_DDT,
EL_DELDT,ELD배터리 포함
EL_AINOV,N
EL_DDH,
EL_DCOB,
EL_EFLOORQ0,0
EL_EFLOORQ1,6
EL_DETS,
EL_EFT4,
EL_EDOP,
EL_EFT3,
EL_DCWFRH,
EL_EFT6,
EL_EFT5,
EL_EFT7,
EL_BMOPBCS,
EL_ECP2CP,
EL_EFT0,
EL_EFT2,
EL_EFT1,
EL_DPEXQ,
EL_DCPB,
EL_FCWTSHVC,
EL_ERFSHB,
EL_DINOUT,
EL_FJMBC,
EL_DFR,
EL_BWC10,SILVER(유광)
EL_ZERR_M5_1,
EL_ZERR_M5_2,
EL_FTMC,
EL_BWC11,SILVER(유광)
EL_BGDBH,
EL_DFM,
EL_ZERR_M5_3,
EL_BARTCH,
EL_DAMM,
EL_DG2,
EL_DFP,
EL_FGSC,
EL_DCWFRW,
EL_DCWFRM,Yes(E.P.A 모두 공급)
EL_BCR,
EL_ALOCT,13
EL_BCS,AL
EL_ECWGV,
EL_FPFC,
EL_BWC01,SILVER(유광)
EL_BWC03,SILVER(유광)
EL_BCI,
EL_BWC02,SILVER(유광)
EL_BCL,CDS34 (천장판:P017)
EL_BWC05,SILVER(유광)
EL_BWC04,SILVER(유광)
EL_BWC07,SILVER(유광)
EL_BWC06,SE2302
EL_BWC09,SILVER(유광)
EL_BWC08,SILVER(유광)
EL_AMNO,
EL_EMCBD,REAR &#160;&#160;&#160;
EL_DCRG,
EL_ECWGP,
EL_EMCBL,2380
EL_ECWGS,U
EL_ESPB,
EL_DCFGAD,
EL_DHS,
EL_EMRLHDRD,
EL_DHE,
EL_DHK,ANCHOR (비표준)
EL_BSOPBSWD,
EL_BHOPBQ,
EL_BCDM2,
EL_BHOPBM,
EL_DELIQ,
EL_EFHMAX,0
EL_AHBTN,
EL_BFLOORL,
EL_AEVAUX,
EL_DCNTR,
EL_BEF,
EL_DCTH,
EL_DHFGAD4,
EL_DHFGAD5,
EL_DHFGAD6,
EL_DHFGAD7,
EL_DHFGAD0,
EL_FWALLC,
EL_DHFGAD1,
EL_DHFGAD2,
EL_DHFGAD3,
EL_BFLOORS,POLYVINYL /당사
EL_EHSTS,Y
EL_EMFD,90˚ &#160;&#160;&#160;
EL_DJO,덧씌우기 (당사시공)
EL_BFP,
EL_BFS,
EL_EDTF,0
EL_DG101,
EL_EDTE,5000
EL_EDTG,2000
EL_DJM,덧씌우기 (당사시공)
EL_DHDSH,
EL_BHDI,
EL_EDTB,5000
EL_EDTA,5250
EL_EDTC,5000
EL_BMOPBTEN,
EL_BHOPB,
EL_BSOPB,
EL_BCLC,
EL_AUSE,인승
EL_FFPTGC,
MANAGER,
EL_ASNO,
EL_EFHT,0
EL_EFLOORH3,
EL_ETEXT4,
EL_BCML,
EL_EFLOORH4,
EL_ETEXT5,
EL_EFLOORH1,
EL_ETEXT2,
EL_BWALLT,T19 구조(벽두께30mm)
EL_EFLOORH2,
EL_ETEXT3,
EL_EFLOORH7,
EL_ETEXT8,
EL_ETEXT9,
EL_EFLOORH5,
EL_ETEXT6,
EL_ECHOR,875
EL_EFLOORH6,
EL_ETEXT7,
EL_ADRV,1C2BC
EL_EFLOORHA3,
EL_ASPD,60
EL_EFLOORHA2,
EL_EFLOORHA1,
EL_ASPC,
EL_EFLOORHA0,
EL_EFLOORHA7,
EL_BHR,1C(유광)
EL_EFLOORH0,
EL_EFLOORHA6,
EL_ETEXT1,
EL_EFLOORHA5,
EL_EFLOORHA4,
EL_ABRAND,N:EX_MR (넥스 기계실 유)
EL_ZERR_E4_2,
EL_ZERR_E4_3,
EL_DHIMET,1.6
EL_ZERR_E4_1,
EL_EJMJD0,
EL_EJMJD1,
EL_EJMJD2,
EL_EJMJD3,
EL_BCLT,
EL_EJMJD4,
EL_DCFQ,
EL_EJMJD5,
EL_EJMJD6,
EL_EJMJD7,
EL_BCDGD,
EL_CFRSWM,
EL_ETHRUTY,비관통
EL_EWM4,325
EL_CFRSWT,
EL_EWM3,800
EL_EWM5,244
EL_DELI,
EL_ZERR_E6_3,
EL_ZERR_E6_2,
EL_DBGMS,
EL_EWM2,246
EL_EWM1,800
EL_COBM,
GC_PRODUCT,
EL_COBC,
MATNR,
EL_ZERR_M1_1,
EL_ZERR_M1_2,
EL_EHPP,
EL_DEMP,
EL_ZERR_M1_3,
EL_ECCTVP,
EL_FCLIST,
EL_DMIRB,
EL_EHPB,
CO_LAND1,한국
EL_DMRCP,
EL_FDWUFSC,
EL_ERHDH,2130
EL_CHDFR7,
EL_BETT,
EL_FCDOC,
EL_CHDFR5,
EL_CHDFR6,
EL_CHDFR3,
EL_CHDFR4,
EL_BCPI,
EL_BETM,LE HAIRLINE
EL_CHDOD2,
EL_CHDOD3,
EL_BETC,SILVER(유광)
EL_BCDET,
EL_CHDOD0,
EL_CHDOD1,
EL_CHDOD6,
EL_CHDOD7,
EL_CHDOD4,
EL_CHDOD5,
EL_DPW,
EL_ZERR_E6_1,
EL_DHFGHSVC,
EL_DPL,AL &#160;
EL_DPO,
EL_CHPIT6,
EL_CHPIT7,
EL_CHDFR1,
EL_CHPIT2,
EL_DAFQ,6
EL_CHDFR2,
EL_CHPIT3,
EL_CHPIT4,
EL_CHDFR0,
EL_CHPIT5,
EL_BTRM,
EL_DPK,Y
EL_CHPIT0,
EL_CHPIT1,PI_S700
EL_DRB,B-TYPE
EL_BCRW,
EL_DRD,
EL_ECWRL,3K
EL_BCRL,
EL_DEPHWL,Y
EL_ASTQ,6
EL_EFHMIN,0
EL_BCRH,
EL_ECWSD,100
EL_FCDPC,
EL_DEQS,
EL_ZERR_M3_3,
EL_ZERR_M3_1,"""RE: N:EX-G MR 1SCO 영업오픈전 검토 건"" 메일 참고로 하여 수배자료 미비사항 중저속SI팀과 협의하여 진행 (미비사항완료시 해당 오류메시지 삭제)
[설계주의] CWT FRAME 재사용으로 B181A03 혹은 수 BM ([LB],[W])값 지정
◎ (재사용) CWT 상부 FRAME 폭 값을 입력하여 설계할 것!!
◎ (재사용) SUBWEIGHT 가로(외부,내부) 값을 입력하여 설계할 것!!
◎ (재사용) SUBWEIGHT 세로(외부,내부) 값을 입력하여 설계할 것!!
CWT FRAME 재사용 현장이므로, 재사용 CWT FRAME의 무게는 120kg, SUSPEN SHEAVE의 무게는 16.6kg 으로 적용하여 SUBWEIGHT 무게 검토할 것.
- CAR측 최하단 FISH PLATE 높이 주의하여 GOV TENSION SHEAVE 하나로 공법용 BRACKET 수배여부 검토할 것.
"
EL_ECWSF,
EL_ZERR_M3_2,
EL_CHLCDT4,
EL_DRV,
EL_ECWSL,1145
EL_CHLCDT5,
EL_CHLCDT6,
LAND1,
EL_CHLCDT7,
EL_ECWSQ,1
EL_BCDC2,
EL_DRP,
EL_CHLCDT0,
EL_DJMFS,
EL_CHLCDT1,
EL_EHTH,22100
EL_CHLCDT2,
EL_CHLCDT3,
EL_DPFP,Y
CO_ELQTY,5.0
EL_ARDR,
EL_ECPFB,
EL_DMNTBF,ETC
EL_DRBVPLQ,
EL_ZERR_A_3,
EL_ZERR_A_2,
EL_AMS,
EL_AMR,
EL_ZERR_A_1,
EL_BTEXT2,
EL_ARFT7,
EL_BTEXT1,
EL_BTEXT6,
EL_BTEXT5,
EL_BTEXT4,
EL_BTEXT3,
EL_DMNTAF,ETC
EL_CJAMBT5,
EL_CRS,
EL_CJAMBT6,
EL_CJAMBT7,
EL_CJAMBT1,JP200_덧씌우기
EL_CJAMBT2,
EL_CJAMBT3,
EL_CJAMBT4,
PHONE2,
EL_DCBKHP,
EL_CJAMBT0,
EL_DEVIP,
EL_ARFQ,0
EL_DSETUP,기타
EL_ASPCD,
MD$NUMBER,N09994L04
EL_DAIVISION,
EL_BWMT,NXP_SUS
EL_FCCHNC,
EL_BOPBMINI,
EL_A3DIT,
EL_ARFT0,
EL_BTEXT9,
EL_ARFT2,
EL_BTEXT8,
EL_ARFT1,
EL_BTEXT7,
EL_ARFT4,
EL_ARFT3,
EL_ARFT6,
EL_ARFT5,
EL_CHCRD,
EL_ZFDB,20260604
EL_ZFDC,20260612
EL_ZFDA,20260604
EL_DHKL,
EL_ZFDD,20260612
EL_AGRS,
EL_BWCAD,
EL_EMRB,
FL_FEPLAW,
EL_EMRA,
EL_BHRP,후면
EL_ARF,
EL_FNS1,
EL_FNS2,
EL_DCPEX,
EL_DLAMP,
EL_ZERR_C_3,
EL_ZERR_C_2,
EL_ZERR_C_1,"생산거점이 국내+상해임!!!! (주의!!!)
"
EL_BHOPBOC,
CHANGECHECK_E,
EL_BCCRDF,
EL_CMRLHDRD,
EL_BCCRDA,
EL_ZERR_E2_2,
EL_ZERR_E2_3,
EL_BWPP,
EL_ZERR_E2_1,
EL_DCAIR,
EL_FNS5,
EL_FNS6,
EL_FNS3,
EL_FNS4,
EL_FNS7,
EL_CPRSWM,
EL_ATF,"1,2,3,4,5,6"
EL_DHSBTQ,
EL_DFJC,
EL_ECAA,1300
EL_EHFIX,
EL_ECBG,1350
EL_ECBA,50
EL_CJAMBM6,
EL_BMOPBO,CO
EL_CJAMBM7,
EL_ECBB,1605
EL_BMOPBM,SUSMIR
EL_ANSTQ,0
EL_DJSB,
EL_FDBRC,
EL_DVICI,
EL_CTEXT1,
EL_CTEXT2,
EL_CTEXT3,
EL_CTEXT4,
EL_CTEXT5,
EL_CTEXT6,
EL_CTEXT7,
EL_AMRP,
EL_ETMINV,9
EL_DACAPA,750
EL_CHIPBS,
VF$IDENTITY,2856200010
EL_AVER,
EL_CTEXT8,
EL_DMCBWH,
EL_CTEXT9,
EL_DATYP,STVF
EL_EMRLHSCP,
EL_CHPBMA4,
EL_CHPBMA3,
EL_EFOEE,
EL_CHPBMA6,
EL_CHPBMA5,
EL_BWET,
EL_CHPBMA7,
EL_DCLCP,
EL_DFHSS,Y
EL_ZORINO,N09994L04
EL_DATT,
EL_DHSBT,
EL_BCLCD2,
CO_QTDAT,
EL_DCWFRSP,
EL_CHPBMA0,
EL_FHDOC,
EL_CHPBMA2,
EL_FCRC,
EL_CHPBMA1,
EL_DLATT,
EL_CHPBBLT,
EL_DPSC,
CHANGECHECK_M,
EL_DHSE5,
EL_DHSE4,
EL_DHSE3,
MD$MDATE,20260612154349
EL_DHSE2,
EL_DHSE1,Yes
ARKTX,GTLX PS10-1SCO60-6
EL_DHSE0,
EL_CHDGD2,
EL_CHDGD3,
EL_DCCTV,(디지털) 동축 CABLE+UTP변환기
EL_CHDGD0,
EL_CHDGD1,
EL_DHSE7,
EL_ESWH,
EL_DHSE6,
EL_CHPB7,
EL_AOPEN,1SCO
EL_CHDGD6,
EL_CHDGD7,
EL_CHDGD4,
EL_CHDGD5,
EL_CHPB0,
EL_CHIPFS,
EL_DHFGCSVC,
EL_CHPB2,
EL_CHPB1,HPB_J21
EL_CHPB4,
EL_CHPB3,
EL_CHPB6,
EL_CHPB5,
EL_ATF2,
EL_BCLCDQ,
EL_BCLCDL,
EL_DHDVRF,
EL_ESWV,
EL_DNPR,
EL_DCARB,
EL_FHDPC,
EL_BCLCDD,만원;점검중;이사중 &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160; &#160;&#160;
EL_ACD2,한국(2023.03.02개정)
MANAGER_M,유형근
PHONE,01096381939
MANAGER_E,신선애
EL_CHCARD6,
EL_CHCARD5,
EL_CHCARD7,
CO_DPEXQ3,
MD$USER,2031337
CO_DPEXQ2,
CO_DPEXQ1,5
EL_ECWAD,
EL_CHCARD0,
EL_CHCARD2,
EL_CHCARD1,
EL_CHCARD4,
EL_CHCARD3,
EL_DFAN,
EL_DEPHTYP,
EL_ECHED,
EL_BROBOT,
EL_FPHONC,
EL_BOPBBT,
EL_BHOPBCS,
EL_EMOUL,
EL_ECWBG,1200
EL_DELCB,
EL_FTMBC,
EL_DNICD,
EL_DDPR,
EL_CHDET6,
EL_ETMD,
EL_CHDET7,
CO_DAIVISIONTQ,
EL_DHTKC,
EL_ZTEXT_C,
EL_ZTEXT_B,
EL_ZTEXT_E,
EL_ZTEXT_D,
EL_DBMS,
EL_CJAMBC4,
EL_ZERR_M4_2,
EL_CJAMBC5,
EL_ZERR_M4_3,
EL_CJAMBC6,
BDUSE,
EL_CJAMBC7,
EL_ZERR_M4_1,
EL_CJAMBC0,
EL_EFPO4,
EL_CJAMBC1,SILVER(유광)
EL_EFPO5,
EL_CJAMBC2,
EL_EFPO6,
EL_CJAMBC3,
EL_EFPO7,
EL_EFPO0,
EL_EFPO1,
EL_EFPO2,
EL_EFPO3,
EL_ECWSSD,
EL_BSFED,멀티빔 2면 고정형
EL_FHSC,
EL_ATYP,GTLX
EL_DCARIL,Y
EL_CHDET4,
EL_CHDET5,
EL_CHDET2,
EL_CHDET3,
EL_CHDET0,
EL_CHDET1,
EL_ETMM,5.9
EL_DSPD,
EL_CTEXT11,
EL_CTEXT12,
EL_DCWRIL,Y
EL_CTEXT10,
EL_CHPBM7,
EL_CHPBM6,
EL_CHPBM1,
EL_DMCB,
EL_CHPBM0,
EL_AMDLR,
EL_CHPBM5,
EL_CHPBM4,
EL_CHPBM3,
EL_CHPBM2,
EL_DDSS,
EL_EHV,2080
EL_CHLT6,
EL_CHLT5,
EL_EHM,골조
EL_CHLT7,
EL_ZERR3,
EL_EHP,1100
EL_EHO,4500
EL_CHLT0,
EL_CDD,
EL_CHLT2,
EL_EHH,1750
EL_ZERR2,"미품목
"
EL_CHLT1,
EL_ZERR1,
EL_CHLT4,
EL_CHLT3,
EL_ASPSC,국내+상해
EL_EHTRH,16500
EL_DGUSQ,
EL_ECWBUF,U
EL_CHDC4,
EL_CHDC5,
EL_DSRC,No
EL_CHDC6,
EL_CHDC7,
EL_DDTM,
EL_EFHB1,0
EL_EFHB2,0
EL_CHDC0,
EL_CHDC1,SILVER(유광)
EL_CHDC2,
EL_CHDC3,
EL_FCSHVC,
EL_DFSWGD,
EL_ECVER,870
EL_DDROPE,
EL_ZERR_M6_1,
EL_ERBSF,
EL_ZERR_M6_2,
EL_ZERR_M6_3,
EL_EFHB3,0
EL_FCWTFRMC,
EL_EFHB4,0
EL_EFHB5,0
EL_AEVFQ,
EL_EHPLA,
EL_DDVR,
EL_FPITLDC,
EL_ASEZO,
EL_ECWOLD,770
E_CONFIRM,"26.04.10
26.06.04
26.06.12(재설계)"
EL_FDBBT,
EL_ERPD,2.11
EL_ELADT,
EL_ECRL,8K
EL_FDSC1,
EL_FDSC3,
EL_ECRP,
EL_FDSC2,
EL_FDSC5,
EL_FDSC4,
EL_FDSC7,
EL_ECRE,
EL_ANST,
EL_FDSC6,
EL_FDSC8,
EL_DTEXT6,
EL_DTEXT5,
EL_DTEXT8,
EL_DTEXT7,
EL_DTEXT2,
EL_ETEXT11,
EL_DTEXT1,
EL_ETEXT12,
EL_DTEXT4,
EL_CHC,
EL_DTEXT3,
EL_ETEXT10,
EL_ENTCW,
EL_CHDAD0,
EL_EMY,
EL_CHDAD1,
EL_EMX,
EL_ECCH,2500
PARTNOGROUP,수주
REMARKS,
EL_CHDAD6,
EL_CHDAD7,
EL_ECCB,1450
EL_CHDAD4,
EL_ECCA,1250
EL_CHDAD5,
EL_BCBTPL,
EL_CHDAD2,
EL_CHDAD3,
EL_ECCC,180
EL_DHTSC,
EL_ZERR_E5_3,
EL_CJAMBM2,
EL_CJAMBM3,
EL_CJAMBM4,
EL_DANION,
EL_CJAMBM5,
EL_CJAMBM0,
EL_CJAMBM1,LE HAIRLINE
EL_DSEC,
EL_DHFGAD,
EL_CPIPL,
EL_EMF,1
EL_DCEEE,
EL_AFQ,6
EL_DTMDPLA,
EL_AFF,"1,2,3,4,5,6"
EL_ASPLY,
EL_DCCAQ,
EL_FORGNO,
EL_DCCAT,
EL_COBDI,
EL_ACONST,
EL_BFTH,4
EL_DFHCB,Y
EL_DRBSW,
EL_ERBQ,9
ERPTPDATE,20260102140459
EL_DMCBSPC,
EL_ECEE,755
EL_ERBH,2500
EL_FGOVC,
EL_AHZ,60
EL_CHPBBS,120X380
EL_CHBTPL,
EL_DPLATET,1.2
EL_ZERR_E5_2,
EL_ZERR_E5_1,
EL_EPP,905
EL_DHSC,
EL_EHALFT,No
EL_DTMDP,
EL_ERB,A1
EL_ECGP,R/L
EL_FDFC,
EL_FGOVRPC,
EL_CMDL5,
EL_ECWBUFBH,60
EL_CMDL4,
EL_CMDL3,
EL_CMDL2,
EL_CMDL7,
EL_CMDL6,
EL_CHPBFS,
